loss,accuracy,val_loss,val_accuracy
1.7854156494140625,0.4602150619029999,1.453665018081665,0.6303317546844482
1.8142204284667969,0.463440865278244,1.452983021736145,0.6409952640533447
1.7227169275283813,0.48709678649902344,1.4885483980178833,0.6350710988044739
1.7858470678329468,0.47311827540397644,1.4146095514297485,0.6315165758132935
1.670017123222351,0.5053763389587402,1.4213588237762451,0.6398104429244995
1.6835054159164429,0.5107526779174805,1.4431524276733398,0.6232227683067322
1.6467056274414062,0.5161290168762207,1.4585137367248535,0.6196682453155518
1.653449296951294,0.5247311592102051,1.503726601600647,0.6030805706977844
1.5837048292160034,0.5397849678993225,1.4173351526260376,0.6350710988044739
1.5823873281478882,0.523655891418457,1.3632779121398926,0.6575829386711121
1.5417144298553467,0.5204300880432129,1.4088153839111328,0.6563981175422668
1.4963529109954834,0.5333333611488342,1.3555458784103394,0.650473952293396
1.4276682138442993,0.5784946084022522,1.398948073387146,0.6279621124267578
1.5019153356552124,0.5623655915260315,1.430428147315979,0.6374407410621643
1.4856030941009521,0.5462365746498108,1.3703088760375977,0.6469194293022156
1.4931319952011108,0.5483871102333069,1.3990938663482666,0.6528435945510864
1.4494214057922363,0.5537634491920471,1.4029017686843872,0.649289071559906
1.4420746564865112,0.5784946084022522,1.338883638381958,0.6611374616622925
1.4354952573776245,0.5655913949012756,1.3322014808654785,0.6552132964134216
1.4641709327697754,0.573118269443512,1.345870018005371,0.6646919250488281
1.3860912322998047,0.5892472863197327,1.3116364479064941,0.6824644804000854
1.3557755947113037,0.5903225541114807,1.3131872415542603,0.6824644804000854
1.31037437915802,0.5924730896949768,1.3097703456878662,0.6812795996665955
1.3650983572006226,0.57419353723526,1.3257160186767578,0.6872037649154663
1.2866426706314087,0.6064516305923462,1.3184888362884521,0.6765402555465698
1.2489672899246216,0.6193548440933228,1.322502851486206,0.6812795996665955
1.289257287979126,0.6000000238418579,1.337646245956421,0.6872037649154663
1.3546007871627808,0.5946236848831177,1.3170602321624756,0.6848341226577759
1.2332346439361572,0.6311827898025513,1.3252344131469727,0.670616090297699
1.1986491680145264,0.6193548440933228,1.3215687274932861,0.6872037649154663
1.3492012023925781,0.5946236848831177,1.2839276790618896,0.678909957408905
1.1961233615875244,0.6225806474685669,1.2148855924606323,0.6895734667778015
1.2638683319091797,0.6193548440933228,1.2871893644332886,0.7014217972755432
1.202386498451233,0.6279569864273071,1.3094568252563477,0.6990521550178528
1.1506339311599731,0.647311806678772,1.325323224067688,0.6990521550178528
1.2246469259262085,0.6193548440933228,1.2691116333007812,0.6990521550178528
1.2161424160003662,0.6204301118850708,1.2829334735870361,0.6919431090354919
1.2950520515441895,0.5913978219032288,1.3263298273086548,0.6812795996665955
1.192138910293579,0.6075268983840942,1.2862060070037842,0.7061611413955688
1.1305919885635376,0.647311806678772,1.3055038452148438,0.7097156643867493
1.1461185216903687,0.6462365388870239,1.3705106973648071,0.6966824531555176
1.183834195137024,0.6290322542190552,1.3124873638153076,0.6895734667778015
1.1705230474472046,0.6268817186355591,1.3422682285308838,0.6824644804000854
1.0457308292388916,0.6731182932853699,1.299878716468811,0.7026066184043884
0.9929510951042175,0.6817204356193542,1.4025111198425293,0.6777251362800598
1.1667927503585815,0.6365591287612915,1.320164680480957,0.7026066184043884
1.0750651359558105,0.6580645442008972,1.2882474660873413,0.7180094718933105
1.0465312004089355,0.6655914187431335,1.268868088722229,0.7097156643867493
1.0552676916122437,0.6892473101615906,1.3055753707885742,0.7097156643867493
1.0860170125961304,0.6559139490127563,1.2068008184432983,0.7156398296356201
1.081529974937439,0.6569892764091492,1.237852692604065,0.7132701277732849
1.0212422609329224,0.6602150797843933,1.296717643737793,0.7357819676399231
1.0448248386383057,0.6741935610771179,1.2906936407089233,0.7144549489021301
0.9887831807136536,0.6709677577018738,1.2676208019256592,0.7132701277732849
1.057132601737976,0.6720430254936218,1.2742507457733154,0.7085307836532593
1.0210634469985962,0.6935483813285828,1.2725129127502441,0.7037914395332336
1.0221574306488037,0.6774193644523621,1.2530261278152466,0.7144549489021301
0.9555614590644836,0.6870967745780945,1.276740312576294,0.7239336371421814
0.9375587105751038,0.7086021304130554,1.2958482503890991,0.7203791737556458
0.9505413174629211,0.698924720287323,1.2978956699371338,0.7191942930221558
0.9481876492500305,0.6903225779533386,1.280867099761963,0.7168246507644653
0.985274076461792,0.6892473101615906,1.280400037765503,0.7203791737556458
0.9732567667961121,0.7021505236625671,1.3386800289154053,0.7227488160133362
1.0445616245269775,0.6795699000358582,1.314180612564087,0.7239336371421814
1.0015665292739868,0.6827957034111023,1.3075391054153442,0.7109004855155945
1.001922607421875,0.6956989169120789,1.3085016012191772,0.7132701277732849
0.9515034556388855,0.6956989169120789,1.268173098564148,0.7097156643867493
0.9727802872657776,0.6806451678276062,1.2962634563446045,0.7156398296356201
0.9105572700500488,0.697849452495575,1.2853795289993286,0.7239336371421814
0.8552606105804443,0.7182795405387878,1.2712937593460083,0.721563994884491
